# index, name, nodeLabel, _pos
7421,CG9336,CG9336,"array([0.54433505, 1.39950218])"
7422,flfl,flfl,"array([0.45793355, 1.29094565])"
7423,CG9466,CG9466,"array([0.34762386, 1.45275534])"
7424,chrw,chrw,"array([0.40932046, 0.75891014])"
7425,Dbp73D,Dbp73D,"array([0.20703674, 1.55624998])"
7426,Dg,Dg,"array([0.68542508, 1.15040093])"
7427,Dhc16F,Dhc16F,"array([0.30852603, 1.64628009])"
7428,ytr,ytr,"array([0.53632349, 0.89997824])"
7429,FucTC,FucTC,"array([-0.23597322,  1.38213475])"
7430,GC,GC,"array([-0.12428674,  1.38363268])"
7431,Gef26,Gef26,"array([0.53381587, 1.43004721])"
7432,Gs2,Gs2,"array([-0.07062676,  1.46640983])"
7433,HERC2,HERC2,"array([0.00261872, 1.40057149])"
7434,HLH106,HLH106,"array([0.46528101, 1.10737062])"
7435,Hr4,Hr4,"array([0.68902249, 0.62911877])"
7436,igl,igl,"array([0.36722227, 0.70345743])"
7437,ImpE3,ImpE3,"array([-0.36850065,  1.23367897])"
7438,KaiRIA,KaiRIA,"array([-0.02410231,  1.4084034 ])"
7439,Klp98A,Klp98A,"array([-0.21931758,  1.12031991])"
7440,\"l(2)08717\",\"l(2)08717\","array([-0.02626326,  1.28694954])"
7441,\"l(2)k14710\",\"l(2)k14710\","array([-0.00695401,  1.35284475])"
7442,\"l(3)82Fd\",\"l(3)82Fd\","array([0.55892956, 0.90950187])"
7443,Sur-8,Sur-8,"array([-0.0726282 ,  1.59655198])"
7444,mas,mas,"array([0.0759665 , 0.46085176])"
7445,Mcm7,Mcm7,"array([0.1134785 , 1.16067564])"
7446,mfas,mfas,"array([0.56909431, 1.4119001 ])"
7447,Mnn1,Mnn1,"array([-0.37741286,  1.20504871])"
7448,Mnt,Mnt,"array([0.34485374, 1.18439434])"
7449,mus210,mus210,"array([-0.26421403,  1.01184826])"
7450,osp,osp,"array([0.52107859, 0.38115808])"
7451,Pgk,Pgk,"array([0.38183756, 0.77018563])"
7452,Plc21C,Plc21C,"array([-0.21534245,  1.38417109])"
7453,Pld,Pld,"array([0.45758101, 1.2417828 ])"
7454,plx,plx,"array([-0.18730617,  1.22138621])"
7455,Prosalpha1,Prosalpha1,"array([0.44975876, 0.85188069])"
7456,Prx5037,Prx5037,"array([0.56399987, 1.39100342])"
7457,rab3-GEF,rab3-GEF,"array([-0.0546461 ,  1.35636691])"
7458,Rfx,Rfx,"array([-0.07720913,  1.35566141])"
7459,Rya-r44F,Rya-r44F,"array([0.33246034, 0.527799  ])"
7460,SCAR,SCAR,"array([0.50087105, 0.9082113 ])"
7461,Shab,Shab,"array([-0.09750876,  1.36733271])"
7462,Smr,Smr,"array([0.28275551, 1.19289193])"
7463,spdo,spdo,"array([0.54920022, 1.41695933])"
7464,Spec2,Spec2,"array([0.25987773, 1.39364402])"
7465,\"l(3)neo58a\",\"l(3)neo58a\","array([0.29152468, 1.4723992 ])"
7466,Toll-7,Toll-7,"array([0.37769993, 1.38399982])"
7467,MED21,MED21,"array([-0.05387089,  1.49685242])"
7468,Tsp66E,Tsp66E,"array([-0.13800295,  1.46065178])"
7469,U2A,U2A,"array([0.31801979, 0.61792662])"
7470,Ugt86Dd,Ugt86Dd,"array([0.62311521, 1.37370838])"
7471,unc-104,unc-104,"array([0.47525611, 0.35047442])"
7472,\"v(2)k05816\",\"v(2)k05816\","array([0.33907941, 1.41990141])"
7473,Vps28,Vps28,"array([-0.26506442,  1.07001842])"
7474,wdp,wdp,"array([-0.09157593,  1.4654895 ])"
7475,wds,wds,"array([0.26744769, 1.14701427])"
7476,XNP,XNP,"array([0.13119447, 1.3100334 ])"
7477,hdm,hdm,"array([0.53873136, 0.37083241])"
7478,Pif1A,Pif1A,"array([0.25069245, 0.75507149])"
7479,CG42594,CG42594,"array([0.07321268, 0.35504791])"
7480,NT1,NT1,"array([-0.05465704,  0.23772549])"
7481,CG42542,CG42542,"array([-0.04699424,  1.20039164])"
7482,CG42388,CG42388,"array([-0.06173652,  0.43901397])"
7483,Cyp6a14,Cyp6a14,"array([0.33812507, 0.29165721])"
7484,CG42238,CG42238,"array([0.69757753, 0.95793505])"
7485,Megalin,Megalin,"array([-0.0548253 ,  1.31843693])"
7486,CR18228,CR18228,"array([0.58407943, 1.0563469 ])"
7487,CG42600,CG42600,"array([-0.37736993,  0.91170047])"
7488,Saf6,Saf6,"array([0.15553168, 1.20093905])"
7489,Sgf29,Sgf29,"array([0.31312958, 1.09321628])"
7490,Ada1-2,Ada1-2,"array([0.06895976, 1.57714385])"
7491,Spt20,Spt20,"array([0.09402357, 1.57887594])"
7492,CG9866,CG9866,"array([0.12040175, 1.58267417])"
7493,wda,wda,"array([0.1449685 , 1.58076816])"
7494,\"His3,\"His3,"array([0.1072489 , 1.26410235])"
7495,escl,escl,"array([0.05608059, 1.61290303])"
7496,Hira,Hira,"array([0.22025022, 1.0694951 ])"
7497,tlk,tlk,"array([0.30239623, 0.71172242])"
7498,CG8258,CG8258,"array([0.38041192, 0.97347689])"
7499,CG13350,CG13350,"array([-0.39899976,  1.2736434 ])"
7500,tho2,tho2,"array([-0.35619869,  1.32518869])"
7501,Hpr1,Hpr1,"array([-0.37076465,  1.30922272])"
7502,thoc5,thoc5,"array([-0.38516846,  1.29491683])"
7503,thoc6,thoc6,"array([-0.35134188,  1.34941048])"
7504,laf,laf,"array([0.04315617, 1.42775836])"
7505,\"His1,\"His1,"array([0.2310267 , 0.92444488])"
7506,Ino80,Ino80,"array([-0.2439867 ,  1.35578295])"
7507,NR2E1,NR2E1,"array([-0.02586937,  1.4609044 ])"
7508,ATN1,ATN1,"array([0.42184485, 1.18081837])"
7509,RERE,RERE,"array([0.38069489, 1.2338654 ])"
7510,HDAC1,HDAC1,"array([-0.09486484,  1.53875717])"
7511,HDAC2,HDAC2,"array([-0.06934474,  1.54561064])"
7512,MBD2,MBD2,"array([-0.31809364,  0.05454904])"
7513,mof,mof,"array([0.40757439, 1.30443899])"
7514,ATXN1L,ATXN1L,"array([0.43494911, 1.5241663 ])"
7515,HIST1H4A,HIST1H4A,"array([-0.08456502,  0.09365476])"
7516,Csnk1a1,Csnk1a1,"array([-0.18173336,  1.46281613])"
7517,CSNK2A1,CSNK2A1,"array([-0.15806076,  1.49245062])"
7518,Dvl1,Dvl1,"array([-0.34256114,  0.46394662])"
7519,Dvl2,Dvl2,"array([-0.39599934,  0.5278677 ])"
7520,Rbf2,Rbf2,"array([0.10896715, 1.25148962])"
7521,mip120,mip120,"array([0.3406644 , 1.28113957])"
7522,HP1c,HP1c,"array([0.20590267, 1.2024832 ])"
7523,Sin3a,Sin3a,"array([0.4246785 , 1.55018348])"
7524,MAPK1,MAPK1,"array([0.36982337, 1.41866004])"
7525,Top2,Top2,"array([0.39060742, 1.16352522])"
7526,EZH1,EZH1,"array([-0.1777013 ,  1.48354235])"
7527,SBF1,SBF1,"array([0.01019849, 1.54112787])"
7528,Hcf,Hcf,"array([0.29160312, 1.04467599])"
7529,Sfrp2,Sfrp2,"array([0.07317133, 1.5342355 ])"
7530,Frzb,Frzb,"array([0.11580676, 1.52387244])"
7531,Mt2,Mt2,"array([0.05431784, 1.33724465])"
7532,RBPJ,RBPJ,"array([0.02667865, 1.34374289])"
7533,PAC11,PAC11,"array([0.27673752, 0.37471524])"
7534,UBC,UBC,"array([0.13141777, 1.33343432])"
7535,UBE2L6,UBE2L6,"array([0.09270203, 1.42739628])"
7536,STX1A,STX1A,"array([0.31288618, 1.39442166])"
7537,SMARCA4,SMARCA4,"array([0.20243507, 1.53488376])"
7538,GADD45A,GADD45A,"array([0.22713479, 1.39772494])"
7539,tau,tau,"array([0.41529852, 1.45567761])"
7540,calypso,calypso,"array([0.29720766, 0.95838316])"
7541,CG33671,CG33671,"array([0.58085695, 1.24740276])"
7542,RpS19a,RpS19a,"array([0.41823351, 1.14173616])"
7543,KCNN4,KCNN4,"array([0.84338116, 1.09259869])"
7544,HIST2H2BE,HIST2H2BE,"array([0.5243209 , 1.45677562])"
7545,SUMO1,SUMO1,"array([0.1867446 , 1.32187373])"
7546,CG12765,CG12765,"array([-0.28426649,  0.99996442])"
7547,gce,gce,"array([0.05628529, 0.74128052])"
7548,CR12798,CR12798,"array([0.88774842, 0.06963235])"
7549,CR18854,CR18854,"array([0.08888734, 0.77664694])"
7550,CG42678,CG42678,"array([0.27352876, 1.33370025])"
7551,CG42843,CG42843,"array([0.37388546, 1.21966268])"
7552,sut2,sut2,"array([-0.38613241,  0.60904206])"
7553,Uch,Uch,"array([0.40825177, 0.8655359 ])"
7554,fig,fig,"array([-0.39760955,  0.65378857])"
7555,CG42724,CG42724,"array([-0.28357183,  0.47759953])"
7556,Exn,Exn,"array([0.11894734, 0.37501926])"
7557,CR32207,CR32207,"array([-0.48811122,  0.41037549])"
7558,CG33229,CG33229,"array([0.18776366, 1.25492897])"
7559,CR42862,CR42862,"array([0.32915214, 0.68444111])"
7560,CG31808,CG31808,"array([0.41208626, 1.25281858])"
7561,msd1,msd1,"array([-0.14192342,  0.74220142])"
7562,dgt5,dgt5,"array([0.08803626, 0.89504806])"
7563,dgt3,dgt3,"array([-0.16002476,  0.77152159])"
7564,HSPA8,HSPA8,"array([0.53479692, 1.33506395])"
7565,Spn3,Spn3,"array([-0.3007054,  1.4207208])"
7566,Siah1a,Siah1a,"array([0.23407392, 0.5633585 ])"
7567,CG1532,CG1532,"array([0.38762062, 0.72749108])"
7568,\"l(3)01239\",\"l(3)01239\","array([-0.24414825,  0.60120458])"
7569,Arp14D,Arp14D,"array([0.51292122, 0.72720957])"
7570,Arpc3A,Arpc3A,"array([0.49945637, 0.66758722])"
7571,Syx8,Syx8,"array([0.45393508, 1.05322088])"
7572,Rae1,Rae1,"array([0.42316236, 0.71870705])"
7573,Sh3beta,Sh3beta,"array([0.4097716 , 0.82372283])"
7574,AnnX,AnnX,"array([0.44655102, 0.83664301])"
7575,Tbp-1,Tbp-1,"array([0.45023062, 0.87855676])"
7576,CG5044,CG5044,"array([0.40148577, 0.69497313])"
7577,boca,boca,"array([0.22034562, 1.05970815])"
7578,CG3008,CG3008,"array([0.21558772, 1.0000573 ])"
7579,SPE,SPE,"array([0.40021019, 0.67234669])"
7580,CG10641,CG10641,"array([0.54530184, 0.79463368])"
7581,CG12024,CG12024,"array([0.03034908, 0.19372926])"
7582,CG5412,CG5412,"array([0.30115897, 1.54081915])"
7583,Inos,Inos,"array([0.41709645, 0.83115824])"
7584,Amyrel,Amyrel,"array([0.54763156, 0.75312077])"
7585,Ykt6,Ykt6,"array([0.46387384, 1.07628575])"
7586,CG7998,CG7998,"array([0.37252797, 0.82315343])"
7587,CG17187,CG17187,"array([0.55494918, 0.35105769])"
7588,CG13920,CG13920,"array([-0.36650565,  0.70416461])"
7589,Hsc70-1,Hsc70-1,"array([0.47293886, 0.85428658])"
7590,Hsc70-2,Hsc70-2,"array([0.60608988, 0.80773067])"
7591,CG5451,CG5451,"array([0.33908167, 1.37893501])"
7592,CG18789,CG18789,"array([0.4794353 , 0.72879564])"
7593,Cct2,Cct2,"array([0.33110248, 0.7410286 ])"
7594,Trap1,Trap1,"array([0.75987527, 0.76277622])"
7595,CG34132,CG34132,"array([0.19100495, 0.39045138])"
7596,Cyp4ac1,Cyp4ac1,"array([0.48827302, 0.71587996])"
7597,CG13901,CG13901,"array([0.35725463, 1.38004053])"
7598,CG31953,CG31953,"array([0.30185015, 1.15865862])"
7599,Pi3K68D,Pi3K68D,"array([0.28027133, 0.98229227])"
7600,CG6370,CG6370,"array([0.40159268, 0.96955569])"
7601,Flo-2,Flo-2,"array([0.52934068, 1.08624306])"
7602,JhI-26,JhI-26,"array([0.50042742, 0.7191806 ])"
7603,Pbp95,Pbp95,"array([-0.21723503,  0.16048958])"
7604,CG2976,CG2976,"array([-4.51872526,  0.81461193])"
7605,CG17565,CG17565,"array([-4.46906122,  0.8254785 ])"
7606,CG7668,CG7668,"array([0.41797783, 1.00775251])"
7607,CG5706,CG5706,"array([0.17274701, 0.25336528])"
7608,Ilk,Ilk,"array([0.66650381, 1.15255274])"
7609,CG2065,CG2065,"array([0.48239969, 0.96482211])"
7610,CHMP2B,CHMP2B,"array([0.62119682, 1.06743154])"
7611,GstD2,GstD2,"array([0.48436592, 0.18486534])"
7612,Adh,Adh,"array([0.38672642, 0.66308577])"
7613,Syx13,Syx13,"array([0.45944873, 1.0648223 ])"
7614,Rpt3,Rpt3,"array([0.50632918, 0.87694935])"
7615,CG10420,CG10420,"array([0.51531397, 0.74651357])"
7616,Fkbp13,Fkbp13,"array([0.45255844, 0.82804568])"
7617,CG1673,CG1673,"array([0.70706727, 1.21972221])"
7618,CG33303,CG33303,"array([0.38550375, 0.98311664])"
7619,Mec2,Mec2,"array([0.41936211, 0.96084723])"
7620,CG11980,CG11980,"array([0.42869493, 0.64188417])"
7621,CG13994,CG13994,"array([-0.1300932 ,  1.29931525])"
7622,CG31548,CG31548,"array([0.93967017, 0.45427264])"
7623,Tgt,Tgt,"array([0.49411503, 0.62299989])"
7624,Use1,Use1,"array([0.46843275, 1.08821338])"
7625,CG42557,CG42557,"array([0.44650521, 0.97940698])"
7626,Rab35,Rab35,"array([0.61950398, 0.83532454])"
7627,CG12042,CG12042,"array([0.47679429, 0.88116824])"
7628,Gp93,Gp93,"array([0.39569162, 0.93007978])"
7629,CG6465,CG6465,"array([0.49348778, 0.16290817])"
7630,CG4962,CG4962,"array([0.43400522, 0.65640422])"
7631,CG30152,CG30152,"array([0.86538756, 1.65677439])"
7632,CG2162,CG2162,"array([0.60762725, 1.0654937 ])"
7633,CG11875,CG11875,"array([0.97393017, 0.38396323])"
7634,Idgf5,Idgf5,"array([0.73561476, 0.528543  ])"
7635,CG31278,CG31278,"array([0.5076609 , 0.28130087])"
7636,CG8830,CG8830,"array([0.61935965, 0.70581707])"
7637,CG15084,CG15084,"array([0.57590925, 0.88589628])"
7638,CG5577,CG5577,"array([-2.37756282,  5.06167673])"
7639,CG5567,CG5567,"array([-2.42053728,  5.05348619])"
7640,CG14036,CG14036,"array([0.37849416, 0.88335032])"
7641,CG13473,CG13473,"array([0.94538272, 1.26016301])"
7642,VhaM8.9,VhaM8.9,"array([0.62738911, 0.59121158])"
7643,CG6208,CG6208,"array([0.48058564, 1.0569363 ])"
7644,scf,scf,"array([0.39453129, 0.89802106])"
7645,CG16885,CG16885,"array([0.38504928, 0.5986994 ])"
7646,Arc42,Arc42,"array([0.6697739 , 1.04572829])"
7647,Cyp12d1-p,Cyp12d1-p,"array([0.3887341 , 0.96031364])"
7648,Rbm13,Rbm13,"array([-0.33565284,  0.9008852 ])"
7649,Aats-glupro,Aats-glupro,"array([0.44105649, 0.93007866])"
7650,Aats-ile,Aats-ile,"array([0.60359242, 0.85788929])"
7651,CG3344,CG3344,"array([0.44969227, 0.64667011])"
7652,pirk,pirk,"array([0.36449079, 0.5692298 ])"
7653,Clic,Clic,"array([0.45534037, 0.80737348])"
7654,CG7407,CG7407,"array([0.2031837 , 1.27713498])"
7655,CG5902,CG5902,"array([0.57872003, 0.58645233])"
7656,CG15100,CG15100,"array([0.67277642, 0.82484483])"
7657,Cyp4e1,Cyp4e1,"array([0.6839608 , 0.69694303])"
7658,CG9062,CG9062,"array([-0.13952593,  0.1617908 ])"
7659,CG2070,CG2070,"array([0.50394262, 0.95654509])"
7660,Gos28,Gos28,"array([0.4893372, 1.0651902])"
7661,CG5500,CG5500,"array([0.40923398, 0.6391983 ])"
7662,CG4872,CG4872,"array([0.58622596, 0.76355683])"
7663,CG7953,CG7953,"array([0.89277187, 0.85720027])"
7664,CG9362,CG9362,"array([0.8921231 , 0.82721894])"
7665,Med7,Med7,"array([0.095082  , 1.08755082])"
7666,CG8654,CG8654,"array([0.50301849, 0.6927239 ])"
7667,EndoGI,EndoGI,"array([0.45450542, 0.8185304 ])"
7668,CG3740,CG3740,"array([-2.55284622, -2.70580558])"
7669,CG11671,CG11671,"array([-2.60402375, -2.69068621])"
7670,vanin-like,vanin-like,"array([0.43473169, 0.61065408])"
7671,Cyp4ae1,Cyp4ae1,"array([0.53315928, 0.66099663])"
7672,CG1806,CG1806,"array([0.47170606, 0.83643959])"
7673,Hexo1,Hexo1,"array([0.38769198, 0.8928696 ])"
7674,r-l,r-l,"array([0.42243349, 0.84904196])"
7675,CG10912,CG10912,"array([-2.4287048 ,  5.09529105])"
7676,CG8026,CG8026,"array([0.45401664, 0.57571391])"
7677,Amy-d,Amy-d,"array([-0.12209204,  1.2248876 ])"
7678,CG5506,CG5506,"array([0.41083287, 0.61345918])"
7679,MED14,MED14,"array([0.07886522, 1.06915044])"
7680,Tsf1,Tsf1,"array([0.4445317 , 0.60911954])"
7681,CG18410,CG18410,"array([0.82781278, 1.39067525])"
7682,CG33713,CG33713,"array([-0.69152195,  0.7383117 ])"
7683,bcn92,bcn92,"array([0.40029224, 0.53522011])"
7684,CG16979,CG16979,"array([0.04880487, 0.5171867 ])"
7685,CG34172,CG34172,"array([0.47650956, 0.68321429])"
7686,bor,bor,"array([0.33091455, 0.99529332])"
7687,Kmn1,Kmn1,"array([-0.36074712,  0.45182881])"
7688,Mis12,Mis12,"array([-0.37026989,  0.38216446])"
7689,CG3603,CG3603,"array([0.85200014, 0.49917862])"
7690,MED27,MED27,"array([0.09214245, 1.10070298])"
7691,CG8475,CG8475,"array([0.31497284, 0.4759787 ])"
7692,CG32063,CG32063,"array([0.6925571 , 0.64570263])"
7693,CG7979,CG7979,"array([0.44575904, 0.63622109])"
7694,CG8132,CG8132,"array([0.65221796, 1.2448865 ])"
7695,CG32219,CG32219,"array([0.44173734, 1.08597893])"
7696,mop,mop,"array([-0.10549829,  1.21913422])"
7697,CG31800,CG31800,"array([-0.5643619 ,  1.00158267])"
7698,CG8443,CG8443,"array([0.66471303, 0.6759745 ])"
7699,PPP4R2r,PPP4R2r,"array([-0.53956281,  0.92478174])"
7700,CG11857,CG11857,"array([0.43801685, 0.96664855])"
7701,qkr58E-2,qkr58E-2,"array([0.2450301 , 0.44113765])"
7702,wibg,wibg,"array([0.80730696, 0.72949967])"
7703,CG18518,CG18518,"array([0.81689536, 0.64992965])"
7704,Rab14,Rab14,"array([0.45273034, 1.11551265])"
7705,CG4390,CG4390,"array([0.48821707, 0.52965926])"
7706,CG33487,CG33487,"array([0.82641849, 0.79750056])"
7707,CG31712,CG31712,"array([0.50183546, 0.74751083])"
7708,Ggamma1,Ggamma1,"array([0.66727853, 0.50561095])"
7709,CG4680,CG4680,"array([0.48965114, 0.5614202 ])"
7710,CG6013,CG6013,"array([0.52018641, 0.33194605])"
7711,snapin,snapin,"array([0.21952314, 0.46899539])"
7712,CG32536,CG32536,"array([0.00287332, 0.00322299])"
7713,CG33253,CG33253,"array([0.54997781, 0.99529878])"
7714,CG10859,CG10859,"array([0.75830972, 0.93798632])"
7715,CG6712,CG6712,"array([-0.07425068,  0.80261138])"
7716,RluA-2,RluA-2,"array([0.26730602, 0.56422302])"
7717,CG9008,CG9008,"array([0.57575781, 0.78247522])"
7718,HSPC300,HSPC300,"array([0.56633956, 1.09800271])"
7719,CG2004,CG2004,"array([0.55505902, 0.80315753])"
7720,CG10425,CG10425,"array([0.45316506, 0.92321243])"
7721,TpnC25D,TpnC25D,"array([0.50348635, 0.93336968])"
7722,dpr5,dpr5,"array([-0.11786485,  1.06451092])"
7723,GstD5,GstD5,"array([0.52356834, 0.19669563])"
7724,CG3306,CG3306,"array([0.63319593, 0.62754227])"
7725,CG13402,CG13402,"array([0.76563433, 0.59876925])"
7726,CG16940,CG16940,"array([-0.40772354,  0.81860501])"
7727,CG3288,CG3288,"array([-0.57373957,  0.71227258])"
7728,CG10824,CG10824,"array([0.44876626, 0.54828673])"
7729,slik,slik,"array([0.22977382, 1.18801214])"
7730,ns1,ns1,"array([-0.32797595,  0.92822715])"
7731,Dat,Dat,"array([0.58064936, 0.8738181 ])"
7732,CG5366,CG5366,"array([0.42445997, 1.06409558])"
7733,CG32335,CG32335,"array([0.40342424, 0.09282742])"
7734,CG12828,CG12828,"array([ 1.09841907, -3.56210824])"
7735,swi2,swi2,"array([ 1.06852378, -3.52195342])"
7736,Chmp1,Chmp1,"array([0.60685815, 1.05108621])"
7737,CG1458,CG1458,"array([0.55706464, 0.83890296])"
7738,CG4291,CG4291,"array([0.72005958, 1.17684919])"
7739,Tap42,Tap42,"array([0.25539172, 0.6670338 ])"
7740,Hsc70Cb,Hsc70Cb,"array([0.45652869, 0.84089008])"
7741,CG4797,CG4797,"array([0.51366061, 0.65409296])"
7742,CG12170,CG12170,"array([0.52824397, 0.69636076])"
7743,MED23,MED23,"array([0.10156221, 1.09727713])"
7744,Rhp,Rhp,"array([-0.02493296,  0.00561871])"
7745,DppIII,DppIII,"array([ 0.02998267, -0.00226178])"
7746,MED16,MED16,"array([0.07728334, 1.07947819])"
7747,CG11060,CG11060,"array([0.73251424, 0.76136237])"
7748,CG12207,CG12207,"array([0.56731969, 0.79564137])"
7749,CG33191,CG33191,"array([0.53212764, 1.48042942])"
7750,CG13284,CG13284,"array([0.90803387, 0.47246483])"
7751,Nop56,Nop56,"array([-0.35484732,  0.91943049])"
7752,CG4908,CG4908,"array([0.38310987, 1.17845352])"
7753,CG7077,CG7077,"array([0.45201842, 1.00599886])"
7754,Pbprp2,Pbprp2,"array([0.56488967, 0.59498284])"
7755,antdh,antdh,"array([0.57783645, 0.60367399])"
7756,Past1,Past1,"array([0.39860859, 0.98338415])"
7757,CG14613,CG14613,"array([0.58409361, 0.57412408])"
7758,CG11018,CG11018,"array([0.05327332, 0.09847501])"
7759,CG7192,CG7192,"array([-0.34298351,  1.02042597])"
7760,az2,az2,"array([0.38784734, 1.14101552])"
7761,Paip2,Paip2,"array([0.79059059, 0.30101384])"
7762,CG7289,CG7289,"array([0.55941019, 0.57901697])"
7763,alpha-Est2,alpha-Est2,"array([0.54339855, 0.58756371])"
7764,CG31918,CG31918,"array([0.33129894, 0.9231698 ])"
7765,Fatp,Fatp,"array([0.45457813, 0.94611333])"
7766,Teh1,Teh1,"array([0.59453369, 0.83954589])"
7767,CG13983,CG13983,"array([0.40238121, 0.55362676])"
7768,CG2918,CG2918,"array([0.53010735, 0.87734826])"
7769,CG13902,CG13902,"array([-1.84251527,  4.97216144])"
7770,CG6678,CG6678,"array([-1.79292973,  4.9648261 ])"
7771,CG10495,CG10495,"array([-0.66265095,  0.54016633])"
7772,CG9123,CG9123,"array([0.65722469, 1.62920855])"
7773,Ddx1,Ddx1,"array([-0.39545037,  0.21403882])"
7774,COX2,COX2,"array([0.46252273, 1.00017089])"
7775,CG4662,CG4662,"array([0.60550493, 0.96571826])"
7776,CG2736,CG2736,"array([0.531257  , 0.85103659])"
7777,Upf1,Upf1,"array([0.18639533, 0.46387892])"
7778,GstE5,GstE5,"array([0.8105801 , 0.87276464])"
7779,CG32631,CG32631,"array([0.54441132, 0.68938531])"
7780,Lcp4,Lcp4,"array([-0.32841931, -0.01334886])"
7781,CG12879,CG12879,"array([0.84779669, 0.70323942])"
7782,CG5986,CG5986,"array([1.10638091, 0.6491708 ])"
7783,Nxt1,Nxt1,"array([0.57887129, 0.98759328])"
7784,CG7639,CG7639,"array([-0.25372713,  0.56491028])"
7785,CG1707,CG1707,"array([0.52406815, 0.784428  ])"
7786,Cyp6a21,Cyp6a21,"array([-0.58669787,  0.59998407])"
7787,O-fut2,O-fut2,"array([0.79590045, 0.86185737])"
7788,eIF6,eIF6,"array([-0.46264347,  0.92498162])"
7789,CG31343,CG31343,"array([0.41257412, 0.65445231])"
7790,CG9521,CG9521,"array([0.82822895, 0.1357116 ])"
7791,p24-1,p24-1,"array([0.46185489, 0.64045026])"
7792,GstD7,GstD7,"array([0.50525968, 0.19318704])"
7793,Prosbeta4R2,Prosbeta4R2,"array([0.55981401, 0.88189844])"
7794,\"l(1)10Bb\",\"l(1)10Bb\","array([0.00345896, 0.48311026])"
7795,CG6015,CG6015,"array([-0.01820648,  0.4847293 ])"
7796,CG10581,CG10581,"array([0.41069134, 0.59567568])"
7797,CG32344,CG32344,"array([-0.23218997,  0.97736236])"
7798,CG3523,CG3523,"array([0.45556774, 0.96247939])"
7799,CG7112,CG7112,"array([0.38294915, 1.15270819])"
7800,CG11836,CG11836,"array([0.5952774 , 1.26890745])"
7801,CG11137,CG11137,"array([0.89158269, 1.0352201 ])"
7802,CG1371,CG1371,"array([0.424563  , 1.03374816])"
7803,eap,eap,"array([0.6061204 , 0.79392977])"
7804,Osi14,Osi14,"array([0.63643658, 1.22886371])"
7805,mtg,mtg,"array([0.76560088, 0.57336001])"
7806,CG31199,CG31199,"array([0.00329728, 1.5858186 ])"
7807,CG5177,CG5177,"array([0.39851713, 0.63512626])"
7808,bai,bai,"array([0.84036532, 0.60547072])"
7809,CG14854,CG14854,"array([0.66987431, 0.5948231 ])"
7810,Rab10,Rab10,"array([0.29920784, 0.35638956])"
7811,CG10916,CG10916,"array([0.53354297, 0.83978448])"
7812,CG3795,CG3795,"array([0.79985927, 0.91711926])"
7813,RpL7-like,RpL7-like,"array([-0.33206784,  0.88673183])"
